2202117;Campo Alegre do Fidalgo;PI
3111150;Campo Azul;MG
3111200;Campo Belo;MG
4203402;Campo Belo do Sul;SC
4303905;Campo Bom;RS
4104055;Campo Bonito;PR
2801009;Campo do Brito;SE
3111309;Campo do Meio;MG
4104105;Campo do Tenente;PR
4203501;Campo Ere;SC
3111408;Campo Florido;MG
2906006;Campo Formoso;BA
2701506;Campo Grande;AL
5002704;Campo Grande;MS
2202133;Campo Grande do Piaui;PI
4104204;Campo Largo;PR
2202174;Campo Largo do Piaui;PI
5204854;Campo Limpo de GoiAs;GO
3509601;Campo Limpo Paulista;SP
4104253;Campo Magro;PR
2202208;Campo Maior;PI
4104303;Campo Mourao;PR
4304002;Campo Novo;RS
1100700;Campo Novo de Rondonia;RO
5102637;Campo Novo do Parecis;MT
2402105;Campo Redondo;RN
5102678;Campo Verde;MT
3111507;Campos Altos;MG
5204904;Campos Belos;GO
4304101;Campos Borges;RS
5102686;Campos de Julio;MT
3509700;Campos do Jordao;SP
3301009;Campos dos Goytacazes;RJ
3111606;Campos Gerais;MG
1703842;Campos Lindos;TO
4203600;Campos Novos;SC
3509809;Campos Novos Paulista;SP
2302701;Campos Sales;CE
5204953;Campos Verdes;GO
2603603;Camutanga;PE
3111903;Cana Verde;MG
3111705;Canaa;MG
1502152;Canaa dos CarajAs;PA
5102694;Canabrava do Norte;MT
3509908;Cananeia;SP
2701605;Canapi;AL
2906105;CanApolis;BA
3111804;CanApolis;MG
2906204;Canarana;BA
5102702;Canarana;MT
3509957;Canas;SP
2202251;Canavieira;PI
2906303;Canavieiras;BA
2906402;Candeal;BA
2906501;Candeias;BA
3112000;Candeias;MG
1100809;Candeias do Jamari;RO
4304200;CandelAria;RS
2906600;Candiba;BA
4104402;Candido de Abreu;PR
4304309;Candido Godoi;RS
2102606;Candido Mendes;MA
3510005;Candido Mota;SP
3510104;Candido Rodrigues;SP
2906709;Candido Sales;BA
4304358;Candiota;RS
4104428;Candoi;PR
4304408;Canela;RS
4203709;Canelinha;SC
2402204;Canguaretama;RN
4304507;Cangucu;RS
2801108;Canhoba;SE
2603702;Canhotinho;PE
2302800;Caninde;CE
2801207;Caninde de Sao Francisco;SE
3510153;Canitar;SP
4304606;Canoas;RS
4203808;Canoinhas;SC
2906808;Cansancao;BA
1400175;CantA;RR
3112059;Cantagalo;MG
4104451;Cantagalo;PR
3301108;Cantagalo;RJ
2102705;Cantanhede;MA
2202307;Canto do Buriti;PI
2906824;Canudos;BA
4304614;Canudos do Vale;RS
1300904;Canutama;AM
1502202;Capanema;PA
4104501;Capanema;PR
4203253;Capao Alto;SC
3510203;Capao Bonito;SP
4304622;Capao Bonito do Sul;RS
4304630;Capao da Canoa;RS
4304655;Capao do Cipo;RS
4304663;Capao do Leao;RS
3112109;Caparao;MG
2701704;Capela;AL
2801306;Capela;SE
4304689;Capela de Santana;RS
3510302;Capela do Alto;SP
2906857;Capela do Alto Alegre;BA
3112208;Capela Nova;MG
3112307;Capelinha;MG
3112406;Capetinga;MG
2504033;Capim;PB
3112505;Capim Branco;MG
2906873;Capim Grosso;BA
3112604;Capinopolis;MG
4203907;Capinzal;SC
2102754;Capinzal do Norte;MA
2302909;Capistrano;CE
4304697;Capitao;RS
3112653;Capitao Andrade;MG
2202406;Capitao de Campos;PI
3112703;Capitao Eneas;MG
2202455;Capitao GervAsio Oliveira;PI
4104600;Capitao Leonidas Marques;PR
1502301;Capitao Poco;PA
3112802;Capitolio;MG
3510401;Capivari;SP
4203956;Capivari de Baixo;SC
4304671;Capivari do Sul;RS
1200179;Capixaba;AC
2603801;Capoeiras;PE
3112901;Caputira;MG
4304713;CaraA;RS
1400209;Caracarai;RR
5002803;Caracol;MS
2202505;Caracol;PI
3510500;Caraguatatuba;SP
3113008;Carai;MG
2906899;Caraibas;BA
4104659;Carambei;PR
3113107;Caranaiba;MG
3113206;Carandai;MG
3113305;Carangola;MG
3300936;Carapebus;RJ
3510609;Carapicuiba;SP
3113404;Caratinga;MG
1301001;Carauari;AM
2504074;Caraubas;PB
2402303;Caraubas;RN
2202539;Caraubas do Piaui;PI
2906907;Caravelas;BA
4304705;Carazinho;RS
3113503;Carbonita;MG
2907004;Cardeal da Silva;BA
3510708;Cardoso;SP
3301157;Cardoso Moreira;RJ
3113602;Careacu;MG
1301100;Careiro;AM
1301159;Careiro da VArzea;AM
3201308;Cariacica;ES
2303006;Caridade;CE
2202554;Caridade do Piaui;PI
2907103;Carinhanha;BA
2801405;Carira;SE
2303105;Carire;CE
1703867;Cariri do Tocantins;TO
2303204;Caririacu;CE
2303303;Carius;CE
5102793;Carlinda;MT
4104709;Carlopolis;PR
4304804;Carlos Barbosa;RS
3113701;Carlos Chagas;MG
4304853;Carlos Gomes;RS
3113800;Carmesia;MG
3301207;Carmo;RJ
3113909;Carmo da Cachoeira;MG
3114006;Carmo da Mata;MG
3114105;Carmo de Minas;MG
3114204;Carmo do Cajuru;MG
3114303;Carmo do Paranaiba;MG
3114402;Carmo do Rio Claro;MG
5205000;Carmo do Rio Verde;GO
1703883;Carmolandia;TO
2801504;Carmopolis;SE
3114501;Carmopolis de Minas;MG
2603900;Carnaiba;PE
2402402;Carnauba dos Dantas;RN
2402501;Carnaubais;RN
2303402;Carnaubal;CE
2603926;Carnaubeira da Penha;PE
3114550;Carneirinho;MG
2701803;Carneiros;AL
1400233;Caroebe;RR
2102804;Carolina;MA
2604007;Carpina;PE
3114600;Carrancas;MG
2504108;Carrapateira;PB
1703891;Carrasco Bonito;TO
2604106;Caruaru;PE
2102903;Carutapera;MA
3114709;Carvalhopolis;MG
3114808;Carvalhos;MG
3510807;Casa Branca;SP
3114907;Casa Grande;MG
2907202;Casa Nova;BA
4304903;Casca;RS
3115003;Cascalho Rico;MG
2303501;Cascavel;CE
4104808;Cascavel;PR
1703909;Caseara;TO
4304952;Caseiros;RS
3301306;Casimiro de Abreu;RJ
2604155;Casinhas;PE
2504157;Casserengue;PB
3115102;CAssia;MG
3510906;CAssia dos Coqueiros;SP
5002902;Cassilandia;MS
1502400;Castanhal;PA
5102850;Castanheira;MT
1100908;Castanheiras;RO
5205059;Castelandia;GO
3201407;Castelo;ES
2202604;Castelo do Piaui;PI
3511003;Castilho;SP
4104907;Castro;PR
2907301;Castro Alves;BA
3115300;Cataguases;MG
5205109;Catalao;GO
3511102;Catanduva;SP
4105003;Catanduvas;PR
4204004;Catanduvas;SC
2303600;Catarina;CE
3115359;Catas Altas;MG
3115409;Catas Altas da Noruega;MG
2604205;Catende;PE
3511201;CatiguA;SP
2504207;Catingueira;PB
2907400;Catolandia;BA
2504306;Catole do Rocha;PB
2907509;Catu;BA
4305009;Catuipe;RS
3115458;Catuji;MG
2303659;Catunda;CE
5205208;Caturai;GO
2907558;Caturama;BA
2504355;Caturite;PB
3115474;Catuti;MG
2303709;Caucaia;CE
5205307;Cavalcante;GO
3115508;Caxambu;MG
4204103;Caxambu do Sul;SC
2103000;Caxias;MA
4305108;Caxias do Sul;RS
2202653;Caxingo;PI
2402600;CearA-Mirim;RN
2103109;Cedral;MA
3511300;Cedral;SP
2303808;Cedro;CE
2604304;Cedro;PE
2801603;Cedro de Sao Joao;SE
3115607;Cedro do Abaete;MG
4204152;Celso Ramos;SC
4305116;CentenArio;RS
1704105;CentenArio;TO
4105102;CentenArio do Sul;PR
2907608;Central;BA
3115706;Central de Minas;MG
2103125;Central do Maranhao;MA
3115805;Centralina;MG
2103158;Centro do Guilherme;MA
2103174;Centro Novo do Maranhao;MA
1100056;Cerejeiras;RO
5205406;Ceres;GO
3511409;Cerqueira Cesar;SP
3511508;Cerquilho;SP
4305124;Cerrito;RS
4105201;Cerro Azul;PR
4305132;Cerro Branco;RS
2402709;Cerro CorA;RN
4305157;Cerro Grande;RS
4305173;Cerro Grande do Sul;RS
4305207;Cerro Largo;RS
4204178;Cerro Negro;SC
3511607;CesArio Lange;SP
4105300;Ceu Azul;PR
5205455;Cezarina;GO
2604403;Cha de Alegria;PE
2604502;Cha Grande;PE
2701902;Cha Preta;AL
3115904;ChAcara;MG
3116001;Chale;MG
4305306;Chapada;RS
1705102;Chapada da Natividade;TO
1704600;Chapada de Areia;TO
3116100;Chapada do Norte;MG
5103007;Chapada dos Guimaraes;MT
3116159;Chapada Gaucha;MG
5205471;Chapadao do Ceu;GO
4204194;Chapadao do Lageado;SC
5002951;Chapadao do Sul;MS
2103208;Chapadinha;MA
4204202;Chapeco;SC
3511706;Charqueada;SP
4305355;Charqueadas;RS
4305371;Charrua;RS
2303907;Chaval;CE
3557204;Chavantes;SP
1502509;Chaves;PA
3116209;Chiador;MG
4305405;Chiapetta;RS
4105409;Chopinzinho;PR
2303931;Choro;CE
2303956;Chorozinho;CE
2907707;Chorrocho;BA
4305439;Chui;RS
1100924;Chupinguaia;RO
4305447;Chuvisca;RS
4105508;Cianorte;PR
2907806;Cicero Dantas;BA
4105607;Cidade Gaucha;PR
5205497;Cidade Ocidental;GO
2103257;Cidelandia;MA
4305454;Cidreira;RS
2907905;Cipo;BA
3116308;Cipotanea;MG
4305504;Ciriaco;RS
3116407;Claraval;MG
3116506;Claro dos Pocoes;MG
5103056;ClAudia;MT
3116605;ClAudio;MG
3511904;Clementina;SP
4105706;Clevelandia;PR
2908002;Coaraci;BA
1301209;Coari;AM
2202703;Cocal;PI
2202711;Cocal de Telha;PI
4204251;Cocal do Sul;SC
2202729;Cocal dos Alves;PI
5103106;Cocalinho;MT
5205513;Cocalzinho de GoiAs;GO
2908101;Cocos;BA
1301308;CodajAs;AM
2103307;Codo;MA
2103406;Coelho Neto;MA
3116704;Coimbra;MG
2702009;Coite do Noia;AL
2202737;Coivaras;PI
1502608;Colares;PA
3201506;Colatina;ES
5103205;Colider;MT
3512001;Colina;SP
2103505;Colinas;MA
4305587;Colinas;RS
5205521;Colinas do Sul;GO
1705508;Colinas do Tocantins;TO
1716703;Colmeia;TO
5103254;Colniza;MT
3512100;Colombia;SP
4105805;Colombo;PR
2202752;Colonia do Gurgueia;PI
2202778;Colonia do Piaui;PI
2702108;Colonia Leopoldina;AL
4105904;Colorado;PR
4305603;Colorado;RS
1100064;Colorado do Oeste;RO
3116803;Coluna;MG
1705557;Combinado;TO
3116902;Comendador Gomes;MG
3300951;Comendador Levy Gasparian;RJ
3117009;Comercinho;MG
5103304;Comodoro;MT
2504405;Conceicao;PB
3117108;Conceicao da Aparecida;MG
3201605;Conceicao da Barra;ES
3115201;Conceicao da Barra de Minas;MG
2908200;Conceicao da Feira;BA
3117306;Conceicao das Alagoas;MG
3117207;Conceicao das Pedras;MG
3117405;Conceicao de Ipanema;MG
3301405;Conceicao de Macabu;RJ
2908309;Conceicao do Almeida;BA
1502707;Conceicao do Araguaia;PA
2202802;Conceicao do Caninde;PI
3201704;Conceicao do Castelo;ES
2908408;Conceicao do Coite;BA
2908507;Conceicao do Jacuipe;BA
2103554;Conceicao do Lago-Acu;MA
3117504;Conceicao do Mato Dentro;MG
3117603;Conceicao do ParA;MG
3117702;Conceicao do Rio Verde;MG
1705607;Conceicao do Tocantins;TO
3117801;Conceicao dos Ouros;MG
3512209;Conchal;SP
3512308;Conchas;SP
4204301;Concordia;SC
1502756;Concordia do ParA;PA
2504504;Condado;PB
2604601;Condado;PE
2908606;Conde;BA
2504603;Conde;PB
2908705;Condeuba;BA
4305702;Condor;RS
3117836;Conego Marinho;MG
3117876;Confins;MG
5103353;Confresa;MT
2504702;Congo;PB
3117900;Congonhal;MG
3118007;Congonhas;MG
3118106;Congonhas do Norte;MG
4106001;Congonhinhas;PR
3118205;Conquista;MG
5103361;Conquista D''Oeste;MT
3118304;Conselheiro Lafaiete;MG
4106100;Conselheiro Mairinck;PR
3118403;Conselheiro Pena;MG
3118502;Consolacao;MG
4305801;Constantina;RS
3118601;Contagem;MG
4106209;Contenda;PR
2908804;Contendas do SincorA;BA
3118700;Coqueiral;MG
4305835;Coqueiro Baixo;RS
2702207;Coqueiro Seco;AL
4305850;Coqueiros do Sul;RS
3118809;Coracao de Jesus;MG
2908903;Coracao de Maria;BA
4106308;Corbelia;PR
3301504;Cordeiro;RJ
3512407;Cordeiropolis;SP
2909000;Cordeiros;BA
4204350;Cordilheira Alta;SC
3118908;Cordisburgo;MG
3119005;Cordislandia;MG
2304004;Coreau;CE
2504801;Coremas;PB
5003108;Corguinho;MS
2909109;Coribe;BA
3119104;Corinto;MG
4106407;Cornelio Procopio;PR
3119203;Coroaci;MG
3512506;Coroados;SP
2103604;CoroatA;MA
3119302;Coromandel;MG
4305871;Coronel Barros;RS
4305900;Coronel Bicaco;RS
4106456;Coronel Domingos Soares;PR
2402808;Coronel Ezequiel;RN
3119401;Coronel Fabriciano;MG
4204400;Coronel Freitas;SC
2402907;Coronel Joao Pessoa;RN
2909208;Coronel Joao SA;BA
2202851;Coronel Jose Dias;PI
3512605;Coronel Macedo;SP
4204459;Coronel Martins;SC
3119500;Coronel Murta;MG
3119609;Coronel Pacheco;MG
4305934;Coronel Pilar;RS
5003157;Coronel Sapucaia;MS
4106506;Coronel Vivida;PR
3119708;Coronel Xavier Chaves;MG
3119807;Corrego Danta;MG
3119906;Corrego do Bom Jesus;MG
5205703;Corrego do Ouro;GO
3119955;Corrego Fundo;MG
3120003;Corrego Novo;MG
4204558;Correia Pinto;SC
2202901;Corrente;PI
2604700;Correntes;PE
2909307;Correntina;BA
2604809;Cortes;PE
5003207;CorumbA;MS
5205802;CorumbA de GoiAs;GO
5205901;Corumbaiba;GO
3512704;Corumbatai;SP
4106555;Corumbatai do Sul;PR
1100072;Corumbiara;RO
4204509;CorupA;SC
2702306;Coruripe;AL
3512803;Cosmopolis;SP
3512902;Cosmorama;SP
1100080;Costa Marques;RO
5003256;Costa Rica;MS
2909406;Cotegipe;BA
3513009;Cotia;SP
4305959;Cotipora;RS
5103379;Cotriguacu;MT
3120102;Couto de Magalhaes de Minas;MG
1706001;Couto Magalhaes;TO
4305975;Coxilha;RS
5003306;Coxim;MS
2504850;Coxixola;PB
2702355;Craibas;AL
2304103;Crateus;CE
2304202;Crato;CE
3513108;Cravinhos;SP
2909505;Cravolandia;BA
4204608;Criciuma;SC
3120151;Crisolita;MG
2909604;Crisopolis;BA
4306007;Crissiumal;RS
3120201;Cristais;MG
3513207;Cristais Paulista;SP
4306056;Cristal;RS
4306072;Cristal do Sul;RS
1706100;Cristalandia;TO
2203008;Cristalandia do Piaui;PI
3120300;CristAlia;MG
5206206;Cristalina;GO
3120409;Cristiano Otoni;MG
5206305;Cristianopolis;GO
3120508;Cristina;MG
2801702;CristinApolis;SE
2203107;Cristino Castro;PI
2909703;Cristopolis;BA
5206404;CrixAs;GO
1706258;CrixAs do Tocantins;TO
2304236;CroatA;CE
5206503;Crominia;GO
3120607;Crucilandia;MG
2304251;Cruz;CE
4306106;Cruz Alta;RS
2909802;Cruz das Almas;BA
2504900;Cruz do Espirito Santo;PB
4106803;Cruz Machado;PR
3513306;CruzAlia;SP
4306130;Cruzaltense;RS
3513405;Cruzeiro;SP
3120706;Cruzeiro da Fortaleza;MG
4106571;Cruzeiro do Iguacu;PR
4106605;Cruzeiro do Oeste;PR
1200203;Cruzeiro do Sul;AC
4106704;Cruzeiro do Sul;PR
4306205;Cruzeiro do Sul;RS
2403004;Cruzeta;RN
3120805;Cruzilia;MG
4106852;Cruzmaltina;PR
3513504;Cubatao;SP
2505006;Cubati;PB
5103403;CuiabA;MT
2505105;Cuite;PB
2505238;Cuite de Mamanguape;PB
2505204;Cuitegi;PB
1100940;Cujubim;RO
5206602;Cumari;GO
2604908;Cumaru;PE
1502764;Cumaru do Norte;PA
2801900;Cumbe;SE
3513603;Cunha;SP
4204707;Cunha Pora;SC
4204756;Cunhatai;SC
3120839;Cuparaque;MG
2605004;Cupira;PE
2909901;CuracA;BA
2203206;CurimatA;PI
1502772;Curionopolis;PA
4106902;Curitiba;PR
4204806;Curitibanos;SC
4107009;Curiuva;PR
2203230;Currais;PI
2403103;Currais Novos;RN
2505279;Curral de Cima;PB
3120870;Curral de Dentro;MG
2203271;Curral Novo do Piaui;PI
2505303;Curral Velho;PB
1502806;Curralinho;PA
2203255;Curralinhos;PI
1502855;CuruA;PA
1502905;CurucA;PA
2103703;Cururupu;MA
5103437;Curvelandia;MT
3120904;Curvelo;MG
2605103;Custodia;PE
1600212;Cutias;AP
5206701;Damianopolis;GO
2505352;Damiao;PB
5206800;Damolandia;GO
1706506;Darcinopolis;TO
2910008;DArio Meira;BA
3121001;Datas;MG
4306304;David Canabarro;RS
5206909;Davinopolis;GO
2103752;Davinopolis;MA
3121100;Delfim Moreira;MG
3121209;Delfinopolis;MG
2702405;Delmiro Gouveia;AL
3121258;Delta;MG
2203305;Demerval Lobao;PI
5103452;Denise;MT
5003454;DeodApolis;MS
2304269;Deputado Irapuan Pinheiro;CE
4306320;Derrubadas;RS
3513702;Descalvado;SP
4204905;Descanso;SC
3121308;Descoberto;MG
2505402;Desterro;PB
3121407;Desterro de Entre Rios;MG
3121506;Desterro do Melo;MG
4306353;Dezesseis de Novembro;RS
3513801;Diadema;SP
2505600;Diamante;PB
4107108;Diamante do Norte;PR
4107124;Diamante do Sul;PR
4107157;Diamante D''Oeste;PR
3121605;Diamantina;MG
5103502;Diamantino;MT
1707009;Dianopolis;TO
2910057;Dias d Avila;BA
4306379;Dilermando de Aguiar;RS
3121704;Diogo de Vasconcelos;MG
3121803;Dionisio;MG
4205001;Dionisio Cerqueira;SC
5207105;Diorama;GO
3513850;Dirce Reis;SP
2203354;Dirceu Arcoverde;PI
2802007;Divina Pastora;SE
3121902;Divinesia;MG
3122009;Divino;MG
3122108;Divino das Laranjeiras;MG
3201803;Divino de Sao Lourenco;ES
3513900;Divinolandia;SP
3122207;Divinolandia de Minas;MG
3122306;Divinopolis;MG
5208301;Divinopolis de GoiAs;GO
1707108;Divinopolis do Tocantins;TO
3122355;Divisa Alegre;MG
3122405;Divisa Nova;MG
3122454;Divisopolis;MG
3514007;Dobrada;SP
3514106;Dois Corregos;SP
4306403;Dois Irmaos;RS
4306429;Dois Irmaos das Missoes;RS
5003488;Dois Irmaos do Buriti;MS
1707207;Dois Irmaos do Tocantins;TO
4306452;Dois Lajeados;RS
2702504;Dois Riachos;AL
4107207;Dois Vizinhos;PR
3514205;Dolcinopolis;SP
5103601;Dom Aquino;MT
2910107;Dom Basilio;BA
3122470;Dom Bosco;MG
3122504;Dom Cavati;MG
1502939;Dom Eliseu;PA
2203404;Dom Expedito Lopes;PI
4306502;Dom Feliciano;RS
2203453;Dom Inocencio;PI
3122603;Dom Joaquim;MG
2910206;Dom Macedo Costa;BA
4306601;Dom Pedrito;RS
2103802;Dom Pedro;MA
4306551;Dom Pedro de Alcantara;RS
3122702;Dom Silverio;MG
3122801;Dom Vicoso;MG
3201902;Domingos Martins;ES
2203420;Domingos Mourao;PI
4205100;Dona Emma;SC
3122900;Dona Eusebia;MG
4306700;Dona Francisca;RS
2505709;Dona Ines;PB
3123007;Dores de Campos;MG
3123106;Dores de Guanhaes;MG
3123205;Dores do IndaiA;MG
3202009;Dores do Rio Preto;ES
3123304;Dores do Turvo;MG
3123403;Doresopolis;MG
2605152;Dormentes;PE
5003504;Douradina;MS
4107256;Douradina;PR
3514304;Dourado;SP
3123502;Douradoquara;MG
5003702;Dourados;MS
4107306;Doutor Camargo;PR
4306734;Doutor Mauricio Cardoso;RS
4205159;Doutor Pedrinho;SC
4306759;Doutor Ricardo;RS
2403202;Doutor Severiano;RN
4128633;Doutor Ulysses;PR
5207253;Doverlandia;GO
3514403;Dracena;SP
3514502;Duartina;SP
3301603;Duas Barras;RJ
2505808;Duas Estradas;PB
1707306;Duere;TO
3514601;Dumont;SP
2103901;Duque Bacelar;MA
3301702;Duque de Caxias;RJ
3123528;Durande;MG
3514700;Echapora;SP
3202108;Ecoporanga;ES
5207352;Edealina;GO
5207402;Edeia;GO
1301407;Eirunepe;AM
5003751;Eldorado;MS
3514809;Eldorado;SP
4306767;Eldorado do Sul;RS
1502954;Eldorado dos CarajAs;PA
2203503;Elesbao Veloso;PI
3514908;Elias Fausto;SP
2203602;Eliseu Martins;PI
3514924;ElisiArio;SP
2910305;Elisio Medrado;BA
3123601;Eloi Mendes;MG
2505907;Emas;PB
3514957;Embauba;SP
3515004;Embu;SP
3515103;Embu-Guacu;SP
3515129;Emilianopolis;SP
4306809;Encantado;RS
2403301;Encanto;RN
2910404;Encruzilhada;BA
4306908;Encruzilhada do Sul;RS
4107405;Eneas Marques;PR
4107504;Engenheiro Beltrao;PR
3123700;Engenheiro Caldas;MG
3515152;Engenheiro Coelho;SP
3123809;Engenheiro Navarro;MG
3301801;Engenheiro Paulo de Frontin;RJ
4306924;Engenho Velho;RS
3123858;Entre Folhas;MG
2910503;Entre Rios;BA
4205175;Entre Rios;SC
3123908;Entre Rios de Minas;MG
4107538;Entre Rios do Oeste;PR
4306957;Entre Rios do Sul;RS
4306932;Entre-Ijuis;RS
1301506;Envira;AM
1200252;Epitaciolandia;AC
2403400;Equador;RN
4306973;Erebango;RS
4307005;Erechim;RS
2304277;Erere;CE
2900504;erico Cardoso;BA
4205191;Ermo;SC
4307054;Ernestina;RS
4307203;Erval Grande;RS
4307302;Erval Seco;RS
4205209;Erval Velho;SC
3124005;ErvAlia;MG
2605202;Escada;PE
4307401;Esmeralda;RS
3124104;Esmeraldas;MG
3124203;Espera Feliz;MG
2506004;Esperanca;PB
4307450;Esperanca do Sul;RS
4107520;Esperanca Nova;PR
2203701;Esperantina;PI
1707405;Esperantina;TO
2104008;Esperantinopolis;MA
4107546;Espigao Alto do Iguacu;PR
1100098;Espigao d''Oeste;RO
3124302;Espinosa;MG
2403509;Espirito Santo;RN
3124401;Espirito Santo do Dourado;MG
3515186;Espirito Santo do Pinhal;SP
3515194;Espirito Santo do Turvo;SP
2910602;Esplanada;BA
4307500;Espumoso;RS
4307559;Estacao;RS
2802106;Estancia;SE
4307609;Estancia Velha;RS
4307708;Esteio;RS
3124500;Estiva;MG
3557303;Estiva Gerbi;SP
2104057;Estreito;MA
4307807;Estrela;RS
3124609;Estrela Dalva;MG
2702553;Estrela de Alagoas;AL
3124708;Estrela do IndaiA;MG
5207501;Estrela do Norte;GO
3515301;Estrela do Norte;SP
3124807;Estrela do Sul;MG
3515202;Estrela d''Oeste;SP
4307815;Estrela Velha;RS
2910701;Euclides da Cunha;BA
3515350;Euclides da Cunha Paulista;SP
4307831;Eugenio de Castro;RS
3124906;Eugenopolis;MG
2910727;EunApolis;BA
2304285;Eusebio;CE
3125002;Ewbank da Camara;MG
3125101;Extrema;MG
2403608;Extremoz;RN
2605301;Exu;PE
2506103;Fagundes;PB
4307864;Fagundes Varela;RS
5207535;Faina;GO
3125200;Fama;MG
3125309;Faria Lemos;MG
2304301;Farias Brito;CE
1503002;Faro;PA
4107553;Farol;PR
4307906;Farroupilha;RS
3515400;Fartura;SP
2203750;Fartura do Piaui;PI
2910750;FAtima;BA
1707553;FAtima;TO
5003801;FAtima do Sul;MS
4107603;Faxinal;PR
4308003;Faxinal do Soturno;RS
4205308;Faxinal dos Guedes;SC
4308052;Faxinalzinho;RS
5207600;Fazenda Nova;GO
4107652;Fazenda Rio Grande;PR
4308078;Fazenda Vilanova;RS
1200302;Feijo;AC
2910776;Feira da Mata;BA
2910800;Feira de Santana;BA
2702603;Feira Grande;AL
2605400;Feira Nova;PE
2802205;Feira Nova;SE
2104073;Feira Nova do Maranhao;MA
3125408;Felicio dos Santos;MG
2403707;Felipe Guerra;RN
3125606;Felisburgo;MG
3125705;Felixlandia;MG
4308102;Feliz;RS
2702702;Feliz Deserto;AL
5103700;Feliz Natal;MT
4107702;Fenix;PR
4107736;Fernandes Pinheiro;PR
3125804;Fernandes Tourinho;MG
2605459;Fernando de Noronha;PE
2104081;Fernando Falcao;MA
2403756;Fernando Pedroza;RN
3515608;Fernando Prestes;SP
3515509;Fernandopolis;SP
3515657;Fernao;SP
3515707;Ferraz de Vasconcelos;SP
1600238;Ferreira Gomes;AP
2605509;Ferreiros;PE
3125903;Ferros;MG
3125952;Fervedouro;MG
4107751;Figueira;PR
5003900;Figueirao;MS
1707652;Figueiropolis;TO
5103809;Figueiropolis D''Oeste;MT
2910859;Filadelfia;BA
1707702;Filadelfia;TO
2910909;Firmino Alves;BA
5207808;Firminopolis;GO
2702801;Flexeiras;AL
4107850;Flor da Serra do Sul;PR
4205357;Flor do Sertao;SC
3515806;Flora Rica;SP
4107801;Florai;PR
2403806;Florania;RN
3515905;Floreal;SP
2605608;Flores;PE
4308201;Flores da Cunha;RS
5207907;Flores de GoiAs;GO
2203800;Flores do Piaui;PI
2605707;Floresta;PE
4107900;Floresta;PR
2911006;Floresta Azul;BA
1503044;Floresta do Araguaia;PA
2203859;Floresta do Piaui;PI
3126000;Florestal;MG
4108007;Florestopolis;PR
2203909;Floriano;PI
4308250;Floriano Peixoto;RS
4205407;Florianopolis;SC
4108106;Florida;PR
3516002;Florida Paulista;SP
3516101;Florinia;SP
1301605;Fonte Boa;AM
4308300;Fontoura Xavier;RS
3126109;Formiga;MG
4308409;Formigueiro;RS
5208004;Formosa;GO
2104099;Formosa da Serra Negra;MA
4108205;Formosa do Oeste;PR
2911105;Formosa do Rio Preto;BA
4205431;Formosa do Sul;SC
5208103;Formoso;GO
3126208;Formoso;MG
1708205;Formoso do Araguaia;TO
4308433;Forquetinha;RS
2304350;Forquilha;CE
4205456;Forquilhinha;SC
2304400;Fortaleza;CE
3126307;Fortaleza de Minas;MG
1708254;Fortaleza do Tabocao;TO
2104107;Fortaleza dos Nogueiras;MA
4308458;Fortaleza dos Valos;RS
2304459;Fortim;CE
2104206;Fortuna;MA
3126406;Fortuna de Minas;MG
4108304;Foz do Iguacu;PR
4108452;Foz do Jordao;PR
4205506;Fraiburgo;SC
3516200;Franca;SP
2204006;Francinopolis;PI
4108320;Francisco Alves;PR
2204105;Francisco Ayres;PI
3126505;Francisco Badaro;MG
4108403;Francisco Beltrao;PR
2403905;Francisco Dantas;RN
3126604;Francisco Dumont;MG
2204154;Francisco Macedo;PI
3516309;Francisco Morato;SP
3126703;Francisco SA;MG
2204204;Francisco Santos;PI
3126752;Franciscopolis;MG
3516408;Franco da Rocha;SP
2304509;Frecheirinha;CE
4308508;Frederico Westphalen;RS
3126802;Frei Gaspar;MG
3126901;Frei Inocencio;MG
3126950;Frei Lagonegro;MG
2506202;Frei Martinho;PB
2605806;Frei Miguelinho;PE
2802304;Frei Paulo;SE
4205555;Frei Rogerio;SC
3127008;Fronteira;MG
3127057;Fronteira dos Vales;MG
2204303;Fronteiras;PI
3127073;Fruta de Leite;MG
3127107;Frutal;MG
2404002;Frutuoso Gomes;RN
3202207;Fundao;ES
3127206;Funilandia;MG
3516507;Gabriel Monteiro;SP
2506251;Gado Bravo;PB
3516606;GAlia;SP
3127305;Galileia;MG
2404101;Galinhos;RN
4205605;Galvao;SC
2605905;Gameleira;PE
5208152;Gameleira de GoiAs;GO
3127339;Gameleiras;MG
2911204;Gandu;BA
2606002;Garanhuns;PE
2802403;Gararu;SE
3516705;Garca;SP
4308607;Garibaldi;RS
4205704;Garopaba;SC
1503077;Garrafao do Norte;PA
4308656;Garruchos;RS
4205803;Garuva;SC
4205902;Gaspar;SC
3516804;Gastao Vidigal;SP
5103858;Gaucha do Norte;MT
4308706;Gaurama;RS
2911253;Gaviao;BA
3516853;Gaviao Peixoto;SP
2204352;Geminiano;PI
4308805;General Camara;RS
5103908;General Carneiro;MT
4108502;General Carneiro;PR
2802502;General Maynard;SE
3516903;General Salgado;SP
2304608;General Sampaio;CE
4308854;Gentil;RS
2911303;Gentio do Ouro;BA
3517000;Getulina;SP
4308904;Getulio Vargas;RS
2204402;Gilbues;PI
2702900;Girau do Ponciano;AL
